10000,27,3,36.8568
10000,29,3,36.5417
10000,31,3,36.8619
10000,33,3,37.0001
10000,35,3,36.8003
10000,37,3,36.8104
10000,39,3,36.4431
10000,41,3,36.7101
10000,43,3,36.6835
10000,45,3,36.9468
10000,47,3,36.921
10000,49,3,36.7271
10000,51,3,36.9994
10000,53,3,36.4708
10000,55,3,36.9829
10000,57,3,36.5676
10000,59,3,37.0168
10000,61,3,36.6176
10000,63,3,36.6094
10000,65,3,36.6127
10000,67,3,36.7698
10000,69,3,36.5041
10000,71,3,36.9695
10000,73,3,36.5009
10000,75,3,36.5678
10000,1,4,27.5767
10000,3,4,27.4594
10000,5,4,27.368
10000,7,4,27.2611
10000,9,4,27.4518
10000,11,4,27.4804
10000,13,4,27.1456
10000,15,4,27.1705
10000,17,4,27.3497
10000,19,4,27.2007
10000,21,4,27.2496
10000,23,4,27.3537
10000,25,4,27.4338
10000,27,4,27.3497
10000,29,4,27.5265
10000,31,4,27.3474
10000,33,4,27.4798
10000,35,4,27.4812
10000,37,4,27.2538
10000,39,4,27.4995
10000,41,4,27.2239
10000,43,4,27.4431
10000,45,4,27.383
10000,47,4,27.2093
10000,49,4,27.4798
10000,51,4,27.4764
10000,53,4,27.4191
10000,55,4,27.5573
10000,57,4,27.4001
10000,59,4,27.1387
10000,61,4,27.1838
10000,63,4,27.4032
10000,65,4,27.2539
10000,67,4,27.5836
10000,69,4,27.2055
10000,71,4,27.5542
10000,73,4,27.4194
10000,75,4,27.2632
10000,1,5,22.0954
10000,3,5,21.9499
10000,5,5,21.737
10000,7,5,21.8564
10000,9,5,21.6284
10000,11,5,21.743
10000,13,5,21.8943
10000,15,5,22.035
10000,17,5,22.0592
10000,19,5,21.7752
10000,21,5,22.0078
10000,23,5,21.9359
10000,25,5,21.9828
10000,27,5,21.7701
10000,29,5,21.8744
10000,31,5,21.7593
10000,33,5,21.9116
10000,35,5,21.7191
10000,37,5,21.7512
10000,39,5,21.6399
10000,41,5,21.705
10000,43,5,21.7595
10000,45,5,21.9405
10000,47,5,21.8895
10000,49,5,21.7926
10000,51,5,21.9227
10000,53,5,21.9689
10000,55,5,21.5667
10000,57,5,21.8657
10000,59,5,22.0814
10000,61,5,21.9743
10000,63,5,21.725
10000,65,5,21.9123
10000,67,5,21.7207
10000,69,5,21.8365
10000,71,5,21.9342
10000,73,5,21.9343
10000,75,5,21.7841
10000,1,6,18.2346
10000,3,6,18.2462
10000,5,6,18.0572
10000,7,6,18.1258
10000,9,6,18.2432
10000,11,6,18.0909
10000,13,6,18.2019
10000,15,6,18.0511
10000,17,6,18.2472
10000,19,6,18.0779
10000,21,6,18.1738
10000,23,6,18.0793
10000,25,6,17.8811
10000,27,6,18.0805
10000,29,6,18.1053
10000,31,6,18.1403
10000,33,6,18.088
10000,35,6,17.9395
10000,37,6,18.2909
10000,39,6,18.0688
10000,41,6,18.2768
10000,43,6,18.1685
10000,45,6,18.0599
10000,47,6,18.0192
10000,49,6,18.0562
10000,51,6,18.0455
10000,53,6,18.0835
10000,55,6,18.1316
10000,57,6,18.1482
10000,59,6,18.0515
10000,61,6,18.008
10000,63,6,17.951
10000,65,6,18.0472
10000,67,6,18.1091
10000,69,6,18.0562
10000,71,6,18.0557
10000,73,6,18.2568
10000,75,6,18.0381
10000,1,7,15.6565
10000,3,7,15.4921
10000,5,7,15.6426
10000,7,7,15.5225
10000,9,7,15.6381
10000,11,7,15.6336
10000,13,7,15.6401
10000,15,7,15.5917
10000,17,7,15.6042
10000,19,7,15.4876
10000,21,7,15.6522
10000,23,7,15.5731
10000,25,7,15.6228
10000,27,7,15.5715
10000,29,7,15.6826
10000,31,7,15.6285
10000,33,7,15.5171
10000,35,7,15.5173
10000,37,7,15.5095
10000,39,7,15.6323
10000,41,7,15.568
10000,43,7,15.5848
10000,45,7,15.6369
10000,47,7,15.5276
10000,49,7,15.6209
10000,51,7,15.5991
10000,53,7,15.6092
10000,55,7,15.6462
10000,57,7,15.588
10000,59,7,15.5257
10000,61,7,15.6156
10000,63,7,15.4731
10000,65,7,15.5923
10000,67,7,15.6075
10000,69,7,15.6318
10000,71,7,15.6044
10000,73,7,15.526
10000,75,7,15.6531
10000,1,8,13.6646
10000,3,8,13.5997
10000,5,8,13.6382
10000,7,8,13.6224
10000,9,8,13.5201
10000,11,8,13.609
10000,13,8,13.6033
10000,15,8,13.6698
10000,17,8,13.7064
10000,19,8,13.6299
10000,21,8,13.678
10000,23,8,13.6194
10000,25,8,13.6697
10000,27,8,13.555
10000,29,8,13.6193
10000,31,8,13.5642
10000,33,8,13.5297
10000,35,8,13.6393
10000,37,8,13.6713
10000,39,8,13.5808
10000,41,8,13.6121
10000,43,8,13.6054
10000,45,8,13.5176
10000,47,8,13.5588
10000,49,8,13.5706
10000,51,8,13.594
10000,53,8,13.5436
10000,55,8,13.5881
10000,57,8,13.628
10000,59,8,13.637
10000,61,8,13.5697
10000,63,8,13.6205
10000,65,8,13.5204
10000,67,8,13.6432
10000,69,8,13.6448
10000,71,8,13.5884
10000,73,8,13.5788
10000,75,8,13.6346
10000,1,9,12.1049
10000,3,9,12.1081
10000,5,9,12.1342
10000,7,9,12.1426
10000,9,9,12.089
10000,11,9,12.0931
10000,13,9,12.0912
10000,15,9,12.1414
10000,17,9,12.0735
10000,19,9,12.1165
10000,21,9,12.1162
10000,23,9,12.1147
10000,25,9,12.0961
10000,27,9,12.1429
10000,29,9,12.1191
10000,31,9,12.1259
10000,33,9,12.1165
10000,35,9,12.1021
10000,37,9,12.0908
10000,39,9,12.1125
10000,41,9,12.0971
10000,43,9,12.1258
10000,45,9,12.0947
10000,47,9,12.0682
10000,49,9,12.0545
10000,51,9,12.1331
10000,53,9,12.114
10000,55,9,12.1027
10000,57,9,12.0626
10000,59,9,12.0975
10000,61,9,12.1006
10000,63,9,12.1519
10000,65,9,12.0788
10000,67,9,12.0666
10000,69,9,12.0636
10000,71,9,12.1229
10000,73,9,12.1143
10000,75,9,12.1234
10000,1,10,10.8845
10000,3,10,10.8691
10000,5,10,10.8825
10000,7,10,10.8705
10000,9,10,10.8689
10000,11,10,10.8922
10000,13,10,10.8742
10000,15,10,10.87
10000,17,10,10.8719
10000,19,10,10.8954
10000,21,10,10.8766
10000,23,10,10.8433
10000,25,10,10.8566
10000,27,10,10.8212
10000,29,10,10.8662
10000,31,10,10.8451
10000,33,10,10.8519
10000,35,10,10.8572
10000,37,10,11.1159
10000,39,10,10.9565
10000,41,10,10.783
10000,43,10,10.854
10000,45,10,10.829
10000,47,10,10.8253
10000,49,10,10.8613
10000,51,10,10.8327
10000,53,10,10.8285
10000,55,10,10.8117
10000,57,10,10.8093
10000,59,10,10.8335
10000,61,10,10.8699
10000,63,10,10.8861
10000,65,10,10.8373
10000,67,10,10.8674
10000,69,10,10.8541
10000,71,10,10.8847
10000,73,10,10.8991
10000,75,10,10.8502
10000,1,11,9.90482
10000,3,11,9.89534
10000,5,11,9.90753
10000,7,11,9.88897
10000,9,11,9.92033
10000,11,11,9.93719
10000,13,11,9.91811
10000,15,11,9.90896
10000,17,11,9.90422
10000,19,11,9.9263
10000,21,11,9.91495
10000,23,11,9.8924
10000,25,11,9.87656
10000,27,11,9.90467
10000,29,11,9.91241
10000,31,11,9.91746
10000,33,11,9.90494
10000,35,11,9.90343
10000,37,11,9.90944
10000,39,11,9.88699
10000,41,11,9.89993
10000,43,11,9.92871
10000,45,11,9.90374
10000,47,11,9.90861
10000,49,11,9.89875
10000,51,11,9.89342
10000,53,11,9.88921
10000,55,11,9.88604
10000,57,11,9.91435
10000,59,11,9.92352
10000,61,11,9.87643
10000,63,11,9.92249
10000,65,11,9.85919
10000,67,11,9.88085
10000,69,11,9.87059
10000,71,11,9.89103
10000,73,11,9.88136
10000,75,11,9.8998
10000,1,12,9.08498
10000,3,12,9.06767
10000,5,12,9.06246
10000,7,12,9.0795
10000,9,12,9.05318
10000,11,12,9.05748
10000,13,12,9.07253
10000,15,12,9.0695
10000,17,12,9.06584
10000,19,12,9.03498
10000,21,12,9.03827
10000,23,12,9.03929
10000,25,12,9.08378
10000,27,12,9.10237
10000,29,12,9.05005
10000,31,12,9.05553
10000,33,12,9.06567
10000,35,12,9.06592
10000,37,12,9.03272
10000,39,12,9.05155
10000,41,12,9.01001
10000,43,12,9.02118
10000,45,12,9.07484
10000,47,12,9.07196
10000,49,12,9.05825
10000,51,12,9.07376
10000,53,12,9.05505
10000,55,12,9.07282
10000,57,12,9.0559
10000,59,12,9.04154
10000,61,12,9.007
10000,63,12,9.06562
10000,65,12,9.07405
10000,67,12,9.03803
10000,69,12,9.05961
10000,71,12,9.088
10000,73,12,9.27196
10000,75,12,9.19678
10000,1,13,8.35035
10000,3,13,8.31669
10000,5,13,8.35534
10000,7,13,8.33871
10000,9,13,8.33465
10000,11,13,8.33597
10000,13,13,8.35153
10000,15,13,8.33748
10000,17,13,8.35904
10000,19,13,8.33159
10000,21,13,8.34499
10000,23,13,8.36058
10000,25,13,8.3564
10000,27,13,8.3489
10000,29,13,8.40484
10000,31,13,8.35036
10000,33,13,8.355
10000,35,13,8.35609
10000,37,13,8.37306
10000,39,13,8.36996
10000,41,13,8.37405
10000,43,13,8.36742
10000,45,13,8.38199
10000,47,13,8.38788
10000,49,13,8.38269
10000,51,13,8.38259
10000,53,13,8.40351
10000,55,13,8.35596
10000,57,13,8.35505
10000,59,13,8.29761
10000,61,13,8.36902
10000,63,13,8.36372
10000,65,13,8.373
10000,67,13,8.379
10000,69,13,8.36341
10000,71,13,8.37262
10000,73,13,8.38806
10000,75,13,8.39442
10000,1,14,7.75709
10000,3,14,7.78957
10000,5,14,7.77324
10000,7,14,7.75453
10000,9,14,7.76731
10000,11,14,7.75756
10000,13,14,7.77671
10000,15,14,7.76728
10000,17,14,7.78487
10000,19,14,7.75442
10000,21,14,7.7903
10000,23,14,7.70631
10000,25,14,7.7684
10000,27,14,7.75334
10000,29,14,7.77403
10000,31,14,7.79452
10000,33,14,7.76027
10000,35,14,7.7664
10000,37,14,7.74438
10000,39,14,7.76178
10000,41,14,7.75014
10000,43,14,7.78123
10000,45,14,7.76141
10000,47,14,7.75741
10000,49,14,7.77584
10000,51,14,7.75444
10000,53,14,7.77084
10000,55,14,7.72919
10000,57,14,7.78072
10000,59,14,7.77059
10000,61,14,7.76851
10000,63,14,7.75403
10000,65,14,7.76807
10000,67,14,7.76988
10000,69,14,7.76185
10000,71,14,7.71745
10000,73,14,7.73073
10000,75,14,7.75134
10000,1,15,7.26311
10000,3,15,7.24301
10000,5,15,7.27394
10000,7,15,7.25628
10000,9,15,7.24612
10000,11,15,7.25311
10000,13,15,7.25099
10000,15,15,7.26308
10000,17,15,7.25135
10000,19,15,7.21429
10000,21,15,7.28744
10000,23,15,7.22938
10000,25,15,7.21916
10000,27,15,7.26537
10000,29,15,7.2486
10000,31,15,7.2554
10000,33,15,7.25482
10000,35,15,7.24829
10000,37,15,7.26178
10000,39,15,7.25446
10000,41,15,7.24855
10000,43,15,7.2208
10000,45,15,7.21837
10000,47,15,7.23417
10000,49,15,7.24422
10000,51,15,7.24197
10000,53,15,7.26298
10000,55,15,7.25809
10000,57,15,7.25087
10000,59,15,7.25383
10000,61,15,7.25583
10000,63,15,7.25923
10000,65,15,7.25091
10000,67,15,7.25868
10000,69,15,7.25984
10000,71,15,7.25398
10000,73,15,7.23042
10000,75,15,7.24849
10000,1,16,6.77274
10000,3,16,6.80535
10000,5,16,6.76661
10000,7,16,6.74107
10000,9,16,6.75157
10000,11,16,6.78829
10000,13,16,6.77328
10000,15,16,6.77093
10000,17,16,6.74691
10000,19,16,6.82101
10000,21,16,6.76654
10000,23,16,6.78385
10000,25,16,6.78635
10000,27,16,6.7955
10000,29,16,6.76692
10000,31,16,6.77939
10000,33,16,6.78102
10000,35,16,6.74876
10000,37,16,6.76949
10000,39,16,6.78015
10000,41,16,6.79621
10000,43,16,6.80167
10000,45,16,6.77206
10000,47,16,6.7754
10000,49,16,6.79423
10000,51,16,6.79605
10000,53,16,6.79428
10000,55,16,6.79194
10000,57,16,6.78385
10000,59,16,6.80245
10000,61,16,6.82103
10000,63,16,6.79813
10000,65,16,6.79001
10000,67,16,6.80646
10000,69,16,6.80008
10000,71,16,6.79083
10000,73,16,6.79567
10000,75,16,6.8093
10000,1,17,6.41589
10000,3,17,6.40516
10000,5,17,6.41848
10000,7,17,6.43148
10000,9,17,6.41097
10000,11,17,6.42321
10000,13,17,6.40756
10000,15,17,6.44621
10000,17,17,6.40971
10000,19,17,6.41861
10000,21,17,6.3991
10000,23,17,6.39574
10000,25,17,6.40229
10000,27,17,6.39059
10000,29,17,6.39782
10000,31,17,6.4087
10000,33,17,6.39763
10000,35,17,6.39678
10000,37,17,6.37755
10000,39,17,6.36976
10000,41,17,6.35155
10000,43,17,6.40974
10000,45,17,6.40129
10000,47,17,6.38787
10000,49,17,6.42638
10000,51,17,6.41436
10000,53,17,6.41233
10000,55,17,6.42397
10000,57,17,6.42455
10000,59,17,6.42021
10000,61,17,6.42162
10000,63,17,6.41133
10000,65,17,6.40421
10000,67,17,6.41718
10000,69,17,6.41597
10000,71,17,6.41774
10000,73,17,6.40648
10000,75,17,6.40045
10000,1,18,6.05099
10000,3,18,6.05251
10000,5,18,6.04387
10000,7,18,6.04306
10000,9,18,6.03687
10000,11,18,6.04991
10000,13,18,6.0649
10000,15,18,6.0686
10000,17,18,6.06412
10000,19,18,6.05207
10000,21,18,6.06108
10000,23,18,6.05944
10000,25,18,6.07315
10000,27,18,6.05667
10000,29,18,6.04693
10000,31,18,6.06019
10000,33,18,6.04802
10000,35,18,6.04654
10000,37,18,6.03959
10000,39,18,6.0348
10000,41,18,6.0306
10000,43,18,6.03974
10000,45,18,6.04253
10000,47,18,6.02082
10000,49,18,6.03357
10000,51,18,6.0547
10000,53,18,6.0343
10000,55,18,6.03095
10000,57,18,6.0502
10000,59,18,6.04895
10000,61,18,6.06121
10000,63,18,6.05078
10000,65,18,6.04545
10000,67,18,6.05377
10000,69,18,6.07116
10000,71,18,6.16026
10000,73,18,6.18295
10000,75,18,6.14443
10000,1,19,5.73995
10000,3,19,5.6952
10000,5,19,5.69182
10000,7,19,5.6921
10000,9,19,5.69096
10000,11,19,5.68981
10000,13,19,5.67902
10000,15,19,5.70749
10000,17,19,5.68155
10000,19,19,5.67802
10000,21,19,5.69153
10000,23,19,5.69231
10000,25,19,5.69425
10000,27,19,5.70027
10000,29,19,5.69903
10000,31,19,5.68304
10000,33,19,5.6956
10000,35,19,5.69918
10000,37,19,5.6779
10000,39,19,5.701
10000,41,19,5.69238
10000,43,19,5.68913
10000,45,19,5.69364
10000,47,19,5.72546
10000,49,19,5.74115
10000,51,19,5.73969
10000,53,19,5.74489
10000,55,19,5.74378
10000,57,19,5.73615
10000,59,19,5.76719
10000,61,19,5.74336
10000,63,19,5.72643
10000,65,19,5.74112
10000,67,19,5.74826
10000,69,19,5.74804
10000,71,19,5.74766
10000,73,19,5.75666
10000,75,19,5.74898
10000,1,20,5.4323
10000,3,20,5.4341
10000,5,20,5.46949
10000,7,20,5.51746
10000,9,20,5.55975
10000,11,20,5.51035
10000,13,20,5.43916
10000,15,20,5.41769
10000,17,20,5.42909
10000,19,20,5.43654
10000,21,20,5.41175
10000,23,20,5.4419
10000,25,20,5.4399
10000,27,20,5.41656
10000,29,20,5.41356
10000,31,20,5.4346
10000,33,20,5.43337
10000,35,20,5.39445
10000,37,20,5.42728
10000,39,20,5.4362
10000,41,20,5.42396
10000,43,20,5.40842
10000,45,20,5.40084
10000,47,20,5.41578
10000,49,20,5.43394
10000,51,20,5.40246
10000,53,20,5.43432
10000,55,20,5.45073
10000,57,20,5.44109
10000,59,20,5.43972
10000,61,20,5.44862
10000,63,20,5.46241
10000,65,20,5.44809
10000,67,20,5.43141
10000,69,20,5.4363
10000,71,20,5.4471
10000,73,20,5.44433
10000,75,20,5.44839
10000,1,21,5.20681
10000,3,21,5.20269
10000,5,21,5.20558
10000,7,21,5.19031
10000,9,21,5.20045
10000,11,21,5.20037
10000,13,21,5.19318
10000,15,21,5.21343
10000,17,21,5.20993
10000,19,21,5.19937
10000,21,21,5.19874
10000,23,21,5.20701
10000,25,21,5.20036
10000,27,21,5.20299
10000,29,21,5.18951
10000,31,21,5.21478
10000,33,21,5.20726
10000,35,21,5.19915
10000,37,21,5.21179
10000,39,21,5.18914
10000,41,21,5.1964
10000,43,21,5.18532
10000,45,21,5.1652
10000,47,21,5.19136
10000,49,21,5.19159
10000,51,21,5.2046
10000,53,21,5.20967
10000,55,21,5.20103
10000,57,21,5.20597
10000,59,21,5.20706
10000,61,21,5.19675
10000,63,21,5.2079
10000,65,21,5.20443
10000,67,21,5.18952
10000,69,21,5.20011
10000,71,21,5.20815
10000,73,21,5.19551
10000,75,21,5.20332
10000,1,22,4.95572
10000,3,22,4.95287
10000,5,22,4.96056
10000,7,22,4.94931
10000,9,22,4.93125
10000,11,22,4.94702
10000,13,22,4.9618
10000,15,22,4.96394
10000,17,22,4.96768
10000,19,22,4.95653
10000,21,22,4.97143
10000,23,22,4.97317
10000,25,22,4.95766
10000,27,22,4.97943
10000,29,22,4.95024
10000,31,22,4.96186
10000,33,22,4.95132
10000,35,22,4.95721
10000,37,22,4.97426
10000,39,22,4.95538
10000,41,22,4.95852
10000,43,22,4.96863
10000,45,22,4.95835
10000,47,22,4.9703
10000,49,22,4.96161
10000,51,22,4.95556
10000,53,22,4.9583
10000,55,22,4.95323
10000,57,22,4.95768
10000,59,22,4.95283
10000,61,22,4.95852
10000,63,22,4.95101
10000,65,22,4.94982
10000,67,22,4.96597
10000,69,22,4.98529
10000,71,22,4.95018
10000,73,22,4.95987
10000,75,22,4.96917
10000,1,23,4.7526
10000,3,23,4.76348
10000,5,23,4.78259
10000,7,23,4.74255
10000,9,23,4.75887
10000,11,23,4.73176
10000,13,23,4.73606
10000,15,23,4.75271
10000,17,23,4.76093
10000,19,23,4.76026
10000,21,23,4.76396
10000,23,23,4.75791
10000,25,23,4.77229
10000,27,23,4.75605
10000,29,23,4.75675
10000,31,23,4.74549
10000,33,23,4.74826
10000,35,23,4.75012
10000,37,23,4.76218
10000,39,23,4.75665
10000,41,23,4.73878
10000,43,23,4.76526
10000,45,23,4.76218
10000,47,23,4.77356
10000,49,23,4.74065
10000,51,23,4.74797
10000,53,23,4.75558
10000,55,23,4.75628
10000,57,23,4.75914
10000,59,23,4.74494
10000,61,23,4.75237
10000,63,23,4.76018
10000,65,23,4.76653
10000,67,23,4.74606
10000,69,23,4.75368
10000,71,23,4.74609
10000,73,23,4.76194
10000,75,23,4.7578
10000,1,24,4.55546
10000,3,24,4.54079
10000,5,24,4.54219
10000,7,24,4.55124
10000,9,24,4.54539
10000,11,24,4.54977
10000,13,24,4.56295
10000,15,24,4.55915
10000,17,24,4.54566
10000,19,24,4.55073
10000,21,24,4.55341
10000,23,24,4.55776
10000,25,24,4.53604
10000,27,24,4.51938
10000,29,24,4.55793
10000,31,24,4.55349
10000,33,24,4.55555
10000,35,24,4.5531
10000,37,24,4.54937
10000,39,24,4.55951
10000,41,24,4.53835
10000,43,24,4.54576
10000,45,24,4.55484
10000,47,24,4.54322
10000,49,24,4.54865
10000,51,24,4.54631
10000,53,24,4.54496
10000,55,24,4.57307
10000,57,24,4.55343
10000,59,24,4.54566
10000,61,24,4.56797
10000,63,24,4.53753
10000,65,24,4.57896
10000,67,24,4.53826
10000,69,24,4.53808
10000,71,24,4.53488
10000,73,24,4.55667
10000,75,24,4.53246
10000,1,25,4.40821
10000,3,25,4.3649
10000,5,25,4.38715
10000,7,25,4.38577
10000,9,25,4.38431
10000,11,25,4.37259
10000,13,25,4.38187
10000,15,25,4.37699
10000,17,25,4.37301
10000,19,25,4.40762
10000,21,25,4.37336
10000,23,25,4.38357
10000,25,25,4.37229
10000,27,25,4.38837
10000,29,25,4.37386
10000,31,25,4.37744
10000,33,25,4.37755
10000,35,25,4.38947
10000,37,25,4.3762
10000,39,25,4.3711
10000,41,25,4.37243
10000,43,25,4.37498
10000,45,25,4.38
10000,47,25,4.38254
10000,49,25,4.40921
10000,51,25,4.37006
10000,53,25,4.3867
10000,55,25,4.3752
10000,57,25,4.38178
10000,59,25,4.38794
10000,61,25,4.38524
10000,63,25,4.39292
10000,65,25,4.39162
10000,67,25,4.3777
10000,69,25,4.38524
10000,71,25,4.37816
10000,73,25,4.37125
10000,75,25,4.38279
10000,1,26,4.2044
10000,3,26,4.20982
10000,5,26,4.20304
10000,7,26,4.20894
10000,9,26,4.20416
10000,11,26,4.22626
10000,13,26,4.21566
10000,15,26,4.21269
10000,17,26,4.2034
10000,19,26,4.20454
10000,21,26,4.20823
10000,23,26,4.20593
10000,25,26,4.206
10000,27,26,4.21749
10000,29,26,4.21912
10000,31,26,4.19713
10000,33,26,4.21065
10000,35,26,4.1907
10000,37,26,4.23427
10000,39,26,4.2041
10000,41,26,4.19105
10000,43,26,4.21205
10000,45,26,4.20095
10000,47,26,4.20794
10000,49,26,4.2238
10000,51,26,4.21788
10000,53,26,4.1965
10000,55,26,4.20195
10000,57,26,4.19696
10000,59,26,4.20521
10000,61,26,4.19654
10000,63,26,4.21047
10000,65,26,4.22131
10000,67,26,4.2109
10000,69,26,4.20109
10000,71,26,4.20365
10000,73,26,4.22054
10000,75,26,4.20754
10000,1,27,4.06618
10000,3,27,4.05841
10000,5,27,4.06582
10000,7,27,4.06841
10000,9,27,4.07461
10000,11,27,4.08049
10000,13,27,4.07277
10000,15,27,4.07007
10000,17,27,4.05707
10000,19,27,4.06042
10000,21,27,4.07358
10000,23,27,4.06127
10000,25,27,4.06671
10000,27,27,4.05948
10000,29,27,4.07814
10000,31,27,4.06411
10000,33,27,4.08503
10000,35,27,4.07065
10000,37,27,4.06816
10000,39,27,4.07348
10000,41,27,4.06297
10000,43,27,4.06498
10000,45,27,4.07619
10000,47,27,4.0891
10000,49,27,4.07445
10000,51,27,4.0648
10000,53,27,4.0714
10000,55,27,4.07337
10000,57,27,4.07319
10000,59,27,4.06566
10000,61,27,4.0729
10000,63,27,4.06969
10000,65,27,4.08089
10000,67,27,4.06985
10000,69,27,4.08632
10000,71,27,4.07743
10000,73,27,4.04829
10000,75,27,4.05706
10000,1,28,3.91978
10000,3,28,3.91985
10000,5,28,3.91052
10000,7,28,3.92217
10000,9,28,3.92307
10000,11,28,3.95013
10000,13,28,3.89824
10000,15,28,3.90778
10000,17,28,3.91498
10000,19,28,3.90382
10000,21,28,3.91142
10000,23,28,3.91092
10000,25,28,3.92677
10000,27,28,3.9195
10000,29,28,3.98872
10000,31,28,3.91337
10000,33,28,3.89613
10000,35,28,3.89753
10000,37,28,3.91018
10000,39,28,3.90949
10000,41,28,3.91038
10000,43,28,3.92045
10000,45,28,3.91252
10000,47,28,3.91354
10000,49,28,3.9063
10000,51,28,3.92735
10000,53,28,3.91338
10000,55,28,3.90892
10000,57,28,3.89942
10000,59,28,3.88664
10000,61,28,3.90305
10000,63,28,3.91818
10000,65,28,3.90348
10000,67,28,3.90345
10000,69,28,3.91508
10000,71,28,3.90454
10000,73,28,3.92623
10000,75,28,3.92288
10000,1,29,3.79148
10000,3,29,3.787
10000,5,29,3.77454
10000,7,29,3.78534
10000,9,29,3.79792
10000,11,29,3.7767
10000,13,29,3.77934
10000,15,29,3.79599
10000,17,29,3.79176
10000,19,29,3.78578
10000,21,29,3.78438
10000,23,29,3.78698
10000,25,29,3.79442
10000,27,29,3.78453
10000,29,29,3.80531
10000,31,29,3.79012
10000,33,29,3.77875
10000,35,29,3.79569
10000,37,29,3.78643
10000,39,29,3.78914
10000,41,29,3.78061
10000,43,29,3.78599
10000,45,29,3.80035
10000,47,29,3.8061
10000,49,29,3.78756
10000,51,29,3.77067
10000,53,29,3.79313
10000,55,29,3.79497
10000,57,29,3.78684
10000,59,29,3.80259
10000,61,29,3.79971
10000,63,29,3.78003
10000,65,29,3.78851
10000,67,29,3.79643
10000,69,29,3.78602
10000,71,29,3.79214
10000,73,29,3.79419
10000,75,29,3.78259
10000,1,30,3.67563
10000,3,30,3.66677
10000,5,30,3.67154
10000,7,30,3.67614
10000,9,30,3.66451
10000,11,30,3.66346
10000,13,30,3.67901
10000,15,30,3.66823
10000,17,30,3.65943
10000,19,30,3.65998
10000,21,30,3.65679
10000,23,30,3.64985
10000,25,30,3.66215
10000,27,30,3.65173
10000,29,30,3.66723
10000,31,30,3.65379
10000,33,30,3.66005
10000,35,30,3.66961
10000,37,30,3.66248
10000,39,30,3.65044
10000,41,30,3.65523
10000,43,30,3.65761
10000,45,30,3.65139
10000,47,30,3.66372
10000,49,30,3.66087
10000,51,30,3.66998
10000,53,30,3.66502
10000,55,30,3.65278
10000,57,30,3.64225
10000,59,30,3.66024
10000,61,30,3.66913
10000,63,30,3.66495
10000,65,30,3.67307
10000,67,30,3.66283
10000,69,30,3.64995
10000,71,30,3.6395
10000,73,30,3.63153
10000,75,30,3.66202
10000,1,31,3.54082
10000,3,31,3.54904
10000,5,31,3.56231
10000,7,31,3.54657
10000,9,31,3.55275
10000,11,31,3.55206
10000,13,31,3.55945
10000,15,31,3.55329
10000,17,31,3.55778
10000,19,31,3.55037
10000,21,31,3.54543
10000,23,31,3.55731
10000,25,31,3.55921
10000,27,31,3.56865
10000,29,31,3.55452
10000,31,31,3.55343
10000,33,31,3.53886
10000,35,31,3.6079
10000,37,31,3.5636
10000,39,31,3.56924
10000,41,31,3.5595
10000,43,31,3.55845
10000,45,31,3.56397
10000,47,31,3.54807
10000,49,31,3.56069
10000,51,31,3.56916
10000,53,31,3.54795
10000,55,31,3.56977
10000,57,31,3.54515
10000,59,31,3.54747
10000,61,31,3.54933
10000,63,31,3.58991
10000,65,31,3.57175
